id,referencia,marca,capacidad,ciudad,responsable
3737,ach01,rico,138,caucacia,rosa
342,ach02,kalley,144,"medellin,",jaime
650,ach03,kalley,198,bello,jaime
7796,ach01,sony,171,yolombo,jairo
5517,ach02,kalley,129,"medellin,",jairo
8548,ach03,rico,167,bolombolo,jairo
3593,ach03,kalley,175,bello,jaime
6292,ach01,sony,150,yolombo,rosa
7701,ach02,sony,120,caucacia,carlos
3899,ach01,kalley,147,yolombo,jairo
3688,ach03,sony,106,bello,carlos
9820,ach02,rico,141,bolombolo,luzma
3155,ach03,kalley,187,bello,rosa
4,ach01,rico,168,bolombolo,rosa
2167,ach02,sony,182,yolombo,jaime
8990,ach03,sony,180,caucacia,jaime
5740,ach01,rico,169,bolombolo,rosa
778,ach03,kalley,107,bolombolo,luzma
4723,ach01,kalley,190,bello,luzma
7966,ach02,rico,134,"medellin,",jaime
169,ach02,rico,154,bolombolo,rosa
9768,ach01,sony,185,yolombo,carlos
5022,ach02,kalley,137,bolombolo,carlos
3210,ach01,kalley,133,"medellin,",jairo
6513,ach03,sony,186,"medellin,",jaime
7092,ach01,sony,112,yolombo,jairo
3162,ach01,kalley,190,bolombolo,jairo
1897,ach01,sony,140,bolombolo,jaime
468,ach03,kalley,143,yolombo,carlos
1892,ach02,sony,200,bello,carlos
7239,ach03,rico,137,yolombo,jairo
7158,ach03,rico,176,caucacia,luzma
5173,ach03,rico,112,bello,jairo
9914,ach03,kalley,134,yolombo,carlos
6255,ach03,kalley,150,yolombo,jairo
8553,ach02,sony,113,"medellin,",luzma
7384,ach03,kalley,158,bello,luzma
2116,ach01,kalley,119,bolombolo,rosa
3285,ach01,sony,150,yolombo,jaime
6554,ach01,sony,150,bolombolo,carlos
6513,ach02,rico,122,bolombolo,jaime
174,ach03,rico,100,"medellin,",rosa
7799,ach03,rico,127,"medellin,",carlos
7222,ach02,rico,162,yolombo,jaime
4637,ach01,sony,149,"medellin,",luzma
2690,ach02,sony,170,bello,carlos
8884,ach01,kalley,171,yolombo,rosa
3266,ach02,sony,120,"medellin,",jaime
6338,ach03,kalley,163,"medellin,",rosa
5868,ach01,rico,175,"medellin,",jaime
2323,ach02,kalley,135,caucacia,jairo
2094,ach03,kalley,110,caucacia,jaime
3005,ach01,kalley,185,"medellin,",rosa
5857,ach03,sony,185,caucacia,rosa
3888,ach01,sony,197,yolombo,carlos
7336,ach01,sony,188,bolombolo,jairo
6922,ach02,kalley,175,caucacia,carlos
4858,ach01,rico,124,"medellin,",luzma
9876,ach03,kalley,104,"medellin,",carlos
2013,ach01,rico,148,bello,jaime
1583,ach03,sony,105,yolombo,jairo
8579,ach03,kalley,108,"medellin,",jairo
7951,ach03,sony,157,bello,jaime
9696,ach03,sony,141,bello,carlos
5538,ach02,kalley,165,"medellin,",jaime
1165,ach01,sony,146,yolombo,carlos
386,ach03,sony,135,caucacia,carlos
713,ach01,rico,189,bello,luzma
6153,ach01,kalley,140,bello,jairo
4368,ach02,rico,167,yolombo,rosa
439,ach02,rico,188,bello,luzma
4922,ach01,sony,179,"medellin,",luzma
4494,ach01,rico,105,yolombo,jairo
4953,ach01,kalley,101,bello,rosa
9323,ach02,kalley,124,"medellin,",carlos
3737,ach01,kalley,102,caucacia,jairo
8026,ach01,sony,197,bolombolo,rosa
7938,ach02,kalley,106,yolombo,jaime
3741,ach03,sony,111,yolombo,jaime
894,ach03,kalley,163,bello,jairo
3478,ach03,rico,199,bello,carlos
9040,ach02,rico,117,yolombo,luzma
1516,ach02,kalley,127,yolombo,carlos
3762,ach02,kalley,185,caucacia,carlos
8742,ach03,kalley,169,caucacia,carlos
1868,ach03,sony,131,bello,jairo
1498,ach03,kalley,108,"medellin,",jaime
6378,ach02,kalley,135,yolombo,carlos
5978,ach01,rico,116,caucacia,luzma
2159,ach03,kalley,110,bolombolo,rosa
4722,ach01,sony,132,bello,luzma
8789,ach01,rico,123,caucacia,rosa
8727,ach02,sony,138,caucacia,carlos
4996,ach01,rico,190,yolombo,jaime
3132,ach03,kalley,155,bello,carlos
5179,ach01,sony,140,caucacia,rosa
2394,ach01,rico,145,"medellin,",rosa
3361,ach02,rico,137,bolombolo,jaime
2737,ach03,sony,183,yolombo,luzma
7355,ach03,kalley,120,bello,jaime
6950,ach03,sony,121,bello,jaime
1113,ach01,sony,167,bello,rosa
982,ach01,kalley,129,"medellin,",jairo
5049,ach03,sony,178,yolombo,jaime
2684,ach02,rico,127,"medellin,",luzma
3276,ach03,rico,136,"medellin,",rosa
8086,ach03,sony,143,caucacia,jaime
2734,ach01,sony,139,yolombo,jaime
835,ach03,rico,150,bello,rosa
1389,ach01,sony,101,"medellin,",luzma
2331,ach02,kalley,196,yolombo,rosa
1228,ach02,sony,166,caucacia,jaime
5755,ach01,sony,156,bello,luzma
320,ach03,kalley,171,caucacia,jaime
6593,ach01,rico,145,bello,luzma
9665,ach03,sony,107,yolombo,rosa
8814,ach01,sony,105,yolombo,jaime
382,ach01,sony,137,yolombo,rosa
2395,ach01,sony,185,caucacia,carlos
8637,ach01,rico,122,bello,rosa
7644,ach03,rico,192,bolombolo,jairo
6882,ach02,rico,107,"medellin,",luzma
1930,ach03,kalley,132,yolombo,jairo
6341,ach03,kalley,171,bolombolo,luzma
1577,ach02,kalley,150,bolombolo,carlos
9893,ach03,kalley,115,caucacia,jaime
1190,ach03,kalley,133,"medellin,",carlos
1505,ach02,rico,134,bolombolo,jairo
5401,ach02,sony,127,bello,rosa
5030,ach03,kalley,144,caucacia,rosa
1179,ach01,sony,112,caucacia,rosa
5236,ach03,rico,136,yolombo,rosa
331,ach02,sony,196,yolombo,jaime
7544,ach03,sony,105,caucacia,jairo
9075,ach01,kalley,131,"medellin,",jairo
9673,ach02,sony,189,"medellin,",jairo
9678,ach01,kalley,147,"medellin,",luzma
3787,ach02,kalley,119,caucacia,luzma
889,ach01,kalley,139,bello,carlos
9759,ach01,sony,160,"medellin,",carlos
3534,ach01,sony,121,bolombolo,jaime
4064,ach03,sony,105,caucacia,jaime
5786,ach01,sony,177,"medellin,",rosa
8901,ach02,rico,179,"medellin,",luzma
907,ach01,sony,192,"medellin,",carlos
3951,ach02,rico,144,yolombo,jairo
3156,ach03,kalley,128,caucacia,jaime
1559,ach02,rico,190,caucacia,jaime
6394,ach03,rico,126,bolombolo,carlos
2308,ach03,rico,104,caucacia,carlos
6528,ach03,kalley,172,bolombolo,luzma
6142,ach02,rico,175,bolombolo,jaime
3448,ach03,rico,196,yolombo,jairo
6061,ach03,rico,144,yolombo,luzma
2730,ach03,sony,158,yolombo,jaime
5975,ach02,rico,169,bello,carlos
3570,ach03,sony,111,"medellin,",jaime
2961,ach02,sony,158,bello,jairo
4405,ach03,rico,119,yolombo,luzma
878,ach02,rico,199,"medellin,",rosa
2475,ach03,rico,112,caucacia,carlos
1731,ach03,sony,187,"medellin,",jairo
5683,ach03,rico,149,"medellin,",luzma
433,ach03,rico,189,caucacia,jaime
4520,ach01,sony,158,"medellin,",jaime
9419,ach02,sony,124,bello,rosa
1568,ach01,sony,157,bolombolo,carlos
978,ach02,kalley,145,caucacia,luzma
9171,ach03,sony,179,"medellin,",rosa
8726,ach03,kalley,169,caucacia,rosa
2954,ach01,rico,120,yolombo,carlos
757,ach02,sony,123,"medellin,",jaime
427,ach02,rico,137,bolombolo,rosa
4723,ach03,rico,122,"medellin,",jairo
497,ach03,sony,128,yolombo,luzma
453,ach03,kalley,170,bello,rosa
3337,ach02,kalley,105,bolombolo,jaime
6578,ach01,kalley,191,bello,jaime
6684,ach01,rico,148,"medellin,",rosa
4498,ach03,rico,158,"medellin,",jaime
4918,ach01,kalley,140,bello,luzma
7,ach01,kalley,185,bolombolo,rosa
8053,ach02,kalley,128,bolombolo,rosa
8073,ach02,kalley,118,caucacia,carlos
5849,ach03,sony,181,"medellin,",jairo
6584,ach03,sony,175,bello,jaime
5071,ach03,sony,158,yolombo,jairo
6749,ach01,kalley,186,bolombolo,rosa
4636,ach02,kalley,152,bolombolo,carlos
3177,ach02,rico,162,bolombolo,rosa
4090,ach02,kalley,157,bolombolo,jairo
7949,ach01,rico,124,yolombo,carlos
370,ach03,kalley,147,caucacia,carlos
5495,ach02,rico,157,yolombo,rosa
2291,ach03,kalley,182,bolombolo,carlos
7773,ach02,kalley,170,"medellin,",rosa
3724,ach01,sony,196,bolombolo,jairo
3283,ach03,rico,135,caucacia,rosa
7898,ach03,sony,191,bello,carlos
6812,ach02,rico,147,yolombo,carlos
7893,ach01,kalley,118,bolombolo,jairo
292,ach01,kalley,173,yolombo,rosa
7798,ach02,rico,112,bello,luzma
1069,ach01,kalley,185,"medellin,",jairo
3444,ach02,kalley,195,bolombolo,luzma
5706,ach01,rico,195,bolombolo,jaime
9640,ach03,rico,183,yolombo,jaime
5108,ach03,sony,106,yolombo,luzma
191,ach01,sony,117,yolombo,jaime
4369,ach01,kalley,149,"medellin,",luzma
9101,ach01,rico,129,yolombo,jairo
1850,ach03,rico,113,bolombolo,jairo
3230,ach02,rico,174,caucacia,carlos
9089,ach02,kalley,184,"medellin,",carlos
9524,ach02,sony,138,bolombolo,jairo
2477,ach03,rico,123,caucacia,jaime
7995,ach02,kalley,154,yolombo,jaime
2186,ach01,sony,107,yolombo,carlos
2259,ach01,sony,143,yolombo,luzma
8879,ach01,kalley,167,"medellin,",carlos
9102,ach03,sony,170,"medellin,",luzma
1774,ach01,sony,168,caucacia,rosa
4502,ach03,rico,114,"medellin,",luzma
6286,ach02,kalley,106,bolombolo,carlos
6259,ach02,kalley,130,yolombo,jaime
1297,ach02,kalley,185,caucacia,luzma
8167,ach02,rico,127,"medellin,",rosa
6256,ach02,rico,153,yolombo,rosa
5069,ach02,kalley,126,"medellin,",carlos
6766,ach01,kalley,191,yolombo,jairo
1261,ach03,sony,178,"medellin,",luzma
8302,ach01,rico,184,caucacia,rosa
1747,ach01,rico,178,"medellin,",jaime
4661,ach01,rico,110,caucacia,rosa
1656,ach02,sony,109,"medellin,",jairo
2301,ach02,rico,130,yolombo,carlos
843,ach03,sony,184,caucacia,jaime
850,ach02,kalley,135,yolombo,luzma
7884,ach03,rico,101,bolombolo,jairo
2103,ach03,kalley,184,"medellin,",jairo
8319,ach02,sony,179,caucacia,jairo
8531,ach03,kalley,140,yolombo,rosa
3141,ach02,rico,144,bello,carlos
3930,ach01,rico,130,bello,jaime
514,ach01,sony,115,yolombo,carlos
554,ach01,sony,184,bolombolo,jairo
4091,ach01,rico,158,bolombolo,rosa
8381,ach03,kalley,102,bolombolo,carlos
6264,ach03,sony,185,bello,jairo
7423,ach01,sony,131,caucacia,rosa
5797,ach01,rico,175,caucacia,jairo
4672,ach02,sony,174,bolombolo,luzma
7002,ach02,rico,160,caucacia,rosa
6665,ach02,sony,132,bolombolo,jaime
2245,ach02,sony,182,caucacia,jairo
3084,ach01,kalley,139,bello,luzma
978,ach01,kalley,134,bolombolo,rosa
7354,ach01,kalley,181,bello,luzma
8004,ach02,sony,138,"medellin,",carlos
1220,ach01,sony,177,yolombo,carlos
8185,ach02,kalley,187,bolombolo,rosa
4184,ach03,rico,145,bello,jairo
3580,ach01,rico,141,"medellin,",jairo
7904,ach01,kalley,164,caucacia,luzma
3798,ach03,rico,148,caucacia,carlos
5838,ach01,rico,183,bolombolo,luzma
7697,ach03,sony,150,caucacia,luzma
5628,ach01,sony,164,yolombo,jairo
8710,ach03,sony,162,bello,luzma
8969,ach02,rico,185,bolombolo,rosa
2808,ach01,kalley,187,yolombo,jaime
9483,ach03,kalley,124,yolombo,rosa
8868,ach01,rico,150,caucacia,jairo
4495,ach01,kalley,161,bello,jairo
1239,ach02,sony,132,bolombolo,carlos
7248,ach02,kalley,185,bolombolo,jaime
6616,ach01,sony,165,bello,luzma
3584,ach03,kalley,196,bolombolo,jaime
3332,ach03,rico,106,"medellin,",carlos
8290,ach02,kalley,133,"medellin,",jaime
3923,ach02,rico,160,bello,jaime
8552,ach01,rico,124,yolombo,jairo
434,ach02,sony,117,caucacia,jaime
5522,ach01,sony,198,"medellin,",luzma
3171,ach03,sony,164,yolombo,jaime
9892,ach03,sony,163,yolombo,jairo
1896,ach02,kalley,185,"medellin,",jaime
8685,ach02,sony,188,bello,rosa
1217,ach02,kalley,193,"medellin,",jaime
5342,ach03,rico,141,"medellin,",rosa
9328,ach02,sony,198,caucacia,jaime
3259,ach02,rico,122,bolombolo,jairo
5151,ach01,kalley,178,yolombo,jairo
5501,ach02,rico,161,yolombo,luzma
314,ach01,sony,154,bello,jairo
1050,ach03,sony,174,bolombolo,carlos
9181,ach02,kalley,165,caucacia,jairo
2058,ach03,sony,163,caucacia,jairo
3945,ach01,kalley,100,caucacia,jaime
8823,ach03,rico,102,bolombolo,jairo
9615,ach03,rico,176,bolombolo,luzma
9142,ach03,sony,182,bolombolo,carlos
9709,ach01,sony,193,"medellin,",rosa
3758,ach03,kalley,141,bello,rosa
8467,ach02,sony,161,bolombolo,jaime
7713,ach02,kalley,125,"medellin,",jaime
8018,ach03,kalley,176,caucacia,rosa
1513,ach02,rico,183,bolombolo,carlos
1537,ach01,rico,104,"medellin,",jairo
1813,ach01,rico,134,caucacia,luzma
245,ach02,sony,192,bello,luzma
4548,ach01,kalley,104,yolombo,luzma
7522,ach03,sony,157,bello,jaime
6970,ach01,sony,183,bolombolo,jaime
1438,ach01,rico,150,bolombolo,jaime
3593,ach03,rico,122,yolombo,jaime
1725,ach01,rico,170,bolombolo,rosa
1073,ach02,rico,125,bolombolo,jaime
5115,ach02,kalley,192,bello,carlos
409,ach01,sony,127,"medellin,",luzma
7569,ach02,kalley,118,bello,jaime
114,ach03,rico,189,yolombo,jairo
6116,ach01,rico,128,bello,rosa
1180,ach01,sony,131,caucacia,jairo
9958,ach02,rico,124,bolombolo,jaime
8546,ach03,kalley,175,caucacia,carlos
5814,ach02,rico,197,bello,jairo
3075,ach02,sony,149,caucacia,jairo
4324,ach03,sony,149,caucacia,jaime
4263,ach02,sony,122,yolombo,jairo
2363,ach02,rico,100,"medellin,",jairo
3320,ach03,kalley,159,yolombo,jairo
2099,ach03,rico,131,yolombo,carlos
1267,ach01,rico,185,yolombo,jairo
2862,ach03,kalley,139,caucacia,jaime
9020,ach03,rico,167,caucacia,jairo
2791,ach02,rico,155,yolombo,rosa
217,ach01,sony,132,bello,rosa
3406,ach01,kalley,105,bolombolo,carlos
3123,ach03,kalley,196,bello,jairo
2602,ach01,sony,170,caucacia,luzma
7043,ach03,kalley,160,"medellin,",rosa
2722,ach03,sony,156,yolombo,rosa
4674,ach03,sony,127,bolombolo,jairo
906,ach03,kalley,177,caucacia,carlos
8260,ach01,kalley,166,caucacia,luzma
1971,ach02,kalley,159,bolombolo,luzma
312,ach01,sony,137,bello,rosa
7892,ach03,sony,156,yolombo,jaime
5537,ach01,sony,182,yolombo,jairo
6158,ach03,kalley,183,bello,jairo
7296,ach01,sony,116,"medellin,",luzma
8609,ach01,kalley,145,bello,jairo
6099,ach01,kalley,124,"medellin,",rosa
3866,ach02,rico,176,bello,jairo
7525,ach03,kalley,171,bello,jaime
2302,ach03,kalley,136,bolombolo,jairo
3893,ach03,kalley,128,caucacia,rosa
2381,ach02,rico,146,caucacia,carlos
1943,ach01,sony,114,bolombolo,rosa
6265,ach01,kalley,124,bello,carlos
7299,ach03,kalley,141,"medellin,",jairo
1518,ach02,rico,117,caucacia,jairo
7201,ach03,rico,145,"medellin,",jaime
7489,ach01,sony,121,yolombo,luzma
7778,ach03,rico,152,bello,jairo
1151,ach01,kalley,119,"medellin,",luzma
8126,ach03,rico,119,bolombolo,jaime
5487,ach03,rico,163,caucacia,jaime
1408,ach02,kalley,194,yolombo,carlos
8589,ach01,kalley,173,yolombo,jaime
9464,ach03,sony,129,bolombolo,jaime
1302,ach03,rico,104,caucacia,rosa
6611,ach02,sony,154,bello,carlos
7682,ach03,sony,107,bolombolo,luzma
2148,ach01,kalley,195,bolombolo,jaime
4058,ach03,rico,103,caucacia,carlos
8643,ach02,kalley,112,"medellin,",jaime
7319,ach01,rico,104,bello,jairo
1411,ach02,kalley,177,bello,jairo
9690,ach02,rico,122,caucacia,rosa
3231,ach03,sony,149,caucacia,luzma
9833,ach02,kalley,109,caucacia,jairo
8552,ach02,kalley,143,yolombo,luzma
4188,ach03,kalley,184,"medellin,",jairo
960,ach03,sony,115,yolombo,carlos
3209,ach03,kalley,135,bolombolo,jairo
3644,ach03,sony,131,caucacia,luzma
2510,ach01,kalley,173,caucacia,jaime
2397,ach03,rico,175,bolombolo,carlos
5773,ach01,kalley,146,"medellin,",jaime
4311,ach01,sony,100,yolombo,jaime
5526,ach02,kalley,108,bolombolo,rosa
8776,ach03,sony,182,bolombolo,jaime
4872,ach02,rico,143,caucacia,jairo
4962,ach02,kalley,124,bolombolo,jaime
5432,ach01,rico,199,yolombo,carlos
5455,ach02,sony,161,bello,rosa
6268,ach02,kalley,139,bolombolo,jairo
32,ach01,rico,192,caucacia,jairo
2978,ach02,kalley,178,caucacia,carlos
1960,ach03,kalley,150,bolombolo,carlos
5270,ach01,sony,113,yolombo,rosa
1686,ach01,rico,124,yolombo,rosa
1420,ach02,sony,184,bolombolo,jairo
9675,ach03,sony,134,bolombolo,jaime
8913,ach03,sony,165,caucacia,carlos
6418,ach01,rico,108,"medellin,",carlos
6344,ach02,kalley,147,bolombolo,jairo
4567,ach02,sony,140,yolombo,jaime
5043,ach03,sony,199,yolombo,jairo
9287,ach02,kalley,176,"medellin,",rosa
9959,ach02,rico,192,yolombo,carlos
6402,ach02,kalley,118,yolombo,carlos
9167,ach01,kalley,131,bolombolo,jaime
5620,ach02,sony,117,caucacia,luzma
7598,ach02,kalley,144,bello,jaime
654,ach01,sony,102,yolombo,rosa
6056,ach03,kalley,154,bolombolo,rosa
1164,ach02,kalley,141,caucacia,jaime
7341,ach01,rico,131,yolombo,carlos
4670,ach02,kalley,172,bello,luzma
3250,ach03,kalley,152,caucacia,jaime
1027,ach03,sony,162,bello,jairo
1469,ach01,sony,159,caucacia,jaime
4806,ach01,sony,197,bolombolo,jairo
3105,ach03,kalley,137,yolombo,carlos
7653,ach02,kalley,191,bolombolo,jairo
7963,ach02,rico,120,bolombolo,jairo
9418,ach01,rico,143,yolombo,rosa
5340,ach01,kalley,127,yolombo,carlos
116,ach03,sony,142,caucacia,rosa
9470,ach03,rico,100,caucacia,luzma
8176,ach01,sony,158,"medellin,",jairo
7457,ach01,rico,143,bello,luzma
1200,ach03,kalley,108,"medellin,",carlos
8087,ach01,rico,171,"medellin,",carlos
6096,ach02,rico,107,caucacia,rosa
3530,ach02,sony,165,bello,jaime
3593,ach01,rico,155,caucacia,carlos
8611,ach02,rico,195,bello,jaime
4221,ach02,kalley,139,bolombolo,jairo
1118,ach01,sony,104,yolombo,luzma
8126,ach02,sony,178,bolombolo,carlos
6478,ach03,rico,186,yolombo,luzma
2552,ach02,kalley,192,bolombolo,carlos
6050,ach03,sony,107,bolombolo,carlos
1985,ach01,kalley,134,bolombolo,rosa
8334,ach03,sony,153,caucacia,luzma
7429,ach01,sony,184,bello,carlos
2595,ach02,kalley,130,"medellin,",carlos
8936,ach02,kalley,180,bolombolo,luzma
9091,ach01,kalley,159,bolombolo,rosa
7737,ach01,sony,116,bello,jairo
3301,ach01,sony,128,caucacia,jaime
5057,ach01,rico,153,"medellin,",rosa
6233,ach03,kalley,143,bello,carlos
2015,ach02,sony,151,bello,carlos
5290,ach01,kalley,131,caucacia,jairo
773,ach01,sony,193,"medellin,",jairo
6417,ach02,sony,156,"medellin,",jaime
1330,ach01,kalley,132,bello,rosa
7285,ach01,sony,100,bolombolo,rosa
320,ach01,kalley,177,bello,carlos
1300,ach03,kalley,116,bolombolo,rosa
4429,ach01,rico,169,"medellin,",carlos
6254,ach02,kalley,187,caucacia,carlos
6924,ach01,rico,113,yolombo,luzma
2284,ach02,rico,167,bello,luzma
5949,ach03,rico,176,caucacia,jairo
7807,ach01,kalley,133,bolombolo,rosa
8140,ach01,kalley,148,"medellin,",carlos
8991,ach02,sony,100,yolombo,carlos
8345,ach02,sony,180,"medellin,",jairo
1239,ach03,kalley,146,"medellin,",jaime
7183,ach02,rico,188,bolombolo,jaime
8323,ach02,kalley,172,caucacia,jairo
7553,ach01,rico,133,caucacia,rosa
4807,ach01,sony,128,yolombo,luzma
139,ach03,kalley,163,yolombo,luzma
5963,ach03,sony,178,bolombolo,jaime
9660,ach03,kalley,167,caucacia,luzma
7222,ach01,sony,121,caucacia,rosa
295,ach01,rico,162,caucacia,carlos
2885,ach03,rico,162,bolombolo,carlos
767,ach03,rico,195,yolombo,rosa
5357,ach02,rico,169,caucacia,jairo
9962,ach03,rico,190,bello,carlos
3661,ach01,rico,139,caucacia,jaime
7666,ach01,sony,133,caucacia,jaime
1057,ach03,kalley,159,caucacia,carlos
5782,ach01,rico,101,caucacia,carlos
9644,ach02,rico,179,"medellin,",luzma
634,ach01,rico,154,caucacia,luzma
8076,ach01,rico,101,yolombo,jairo
8171,ach03,rico,153,bolombolo,rosa
6858,ach01,sony,140,yolombo,rosa
6959,ach01,rico,125,caucacia,carlos
5832,ach02,sony,135,"medellin,",carlos
1855,ach03,kalley,140,caucacia,luzma
7600,ach03,kalley,187,caucacia,jaime
7127,ach01,kalley,153,caucacia,jairo
2983,ach01,kalley,125,bello,jaime
8730,ach02,kalley,189,"medellin,",jairo
5569,ach02,rico,158,bolombolo,rosa
4182,ach03,kalley,110,bello,jaime
8354,ach01,rico,108,bolombolo,rosa
1140,ach01,sony,185,bolombolo,carlos
1274,ach01,kalley,169,yolombo,rosa
9613,ach02,kalley,157,bolombolo,rosa
5496,ach02,rico,149,bolombolo,luzma
8995,ach03,rico,113,caucacia,jaime
2762,ach03,kalley,151,yolombo,luzma
7269,ach03,sony,178,bolombolo,rosa
3103,ach01,sony,139,caucacia,carlos
3530,ach02,sony,159,caucacia,rosa
8092,ach02,kalley,169,bolombolo,jairo
5228,ach02,sony,157,bello,luzma
7990,ach03,rico,102,yolombo,luzma
912,ach02,rico,178,bello,jaime
5611,ach01,sony,158,caucacia,jairo
8116,ach02,kalley,190,"medellin,",luzma
2840,ach03,kalley,122,caucacia,carlos
1465,ach02,rico,165,"medellin,",jairo
3382,ach03,rico,150,bolombolo,luzma
6874,ach01,kalley,155,"medellin,",luzma
6509,ach03,kalley,110,bello,luzma
7661,ach02,kalley,113,yolombo,luzma
5810,ach01,kalley,163,caucacia,rosa
8809,ach01,rico,129,yolombo,carlos
9517,ach01,kalley,140,caucacia,luzma
1989,ach03,kalley,135,"medellin,",jaime
3646,ach01,sony,144,bello,rosa
8133,ach03,kalley,119,bolombolo,rosa
3584,ach01,sony,171,bello,rosa
24,ach01,sony,197,bello,jaime
9734,ach01,sony,146,"medellin,",jairo
813,ach02,sony,134,yolombo,carlos
9372,ach03,kalley,158,yolombo,jairo
9406,ach01,rico,170,"medellin,",rosa
4138,ach02,sony,123,bello,rosa
3874,ach03,rico,129,yolombo,carlos
4151,ach03,rico,153,caucacia,luzma
1250,ach02,rico,147,yolombo,jairo
9054,ach01,rico,195,caucacia,jairo
9146,ach01,sony,127,"medellin,",luzma
95,ach02,sony,173,caucacia,luzma
3467,ach02,kalley,110,caucacia,jairo
6832,ach03,rico,124,yolombo,carlos
9211,ach02,sony,196,yolombo,jaime
4560,ach02,sony,130,bello,jaime
4967,ach02,sony,128,bello,carlos
3611,ach01,rico,200,bello,jaime
5082,ach02,rico,173,bolombolo,jairo
9460,ach03,kalley,159,"medellin,",rosa
3874,ach03,rico,191,bolombolo,carlos
4825,ach03,kalley,155,caucacia,carlos
8896,ach01,kalley,101,caucacia,rosa
6487,ach02,rico,102,bello,jairo
9,ach02,sony,146,bolombolo,rosa
6612,ach02,rico,119,caucacia,jaime
200,ach03,kalley,111,bolombolo,jaime
9611,ach03,sony,134,bello,carlos
8594,ach03,rico,102,bolombolo,jairo
1186,ach01,sony,105,"medellin,",carlos
6102,ach03,rico,113,"medellin,",jaime
6110,ach03,rico,150,"medellin,",luzma
8218,ach01,sony,144,bolombolo,carlos
5163,ach03,kalley,158,bello,jaime
1228,ach03,sony,114,"medellin,",luzma
4335,ach01,rico,183,bolombolo,jairo
4618,ach02,sony,139,yolombo,jaime
6179,ach02,rico,110,"medellin,",jairo
5365,ach03,rico,161,bello,rosa
6477,ach02,sony,111,"medellin,",carlos
5096,ach01,rico,169,bello,luzma
6957,ach02,rico,158,caucacia,carlos
1817,ach02,rico,122,"medellin,",rosa
4208,ach03,rico,143,yolombo,rosa
6984,ach02,rico,132,yolombo,jairo
8981,ach01,kalley,169,bello,jaime
6706,ach03,sony,159,bello,rosa
2333,ach02,kalley,123,"medellin,",rosa
8111,ach02,kalley,187,"medellin,",carlos
5994,ach01,kalley,191,"medellin,",carlos
4054,ach02,sony,143,caucacia,jairo
3031,ach01,sony,183,bello,jaime
3990,ach03,rico,145,bolombolo,luzma
2042,ach03,sony,135,"medellin,",luzma
6658,ach01,sony,111,yolombo,luzma
5296,ach02,rico,199,caucacia,rosa
4534,ach01,rico,112,yolombo,luzma
4663,ach02,kalley,115,bello,jairo
9238,ach01,sony,138,bolombolo,luzma
6530,ach02,kalley,183,bello,jairo
7835,ach03,sony,154,bello,rosa
3321,ach02,sony,139,bello,rosa
4877,ach02,rico,142,"medellin,",rosa
3249,ach01,kalley,126,caucacia,jairo
1867,ach03,rico,142,yolombo,carlos
4367,ach03,kalley,124,yolombo,jairo
4518,ach03,sony,135,bello,jaime
2322,ach02,kalley,119,caucacia,carlos
8861,ach01,sony,148,"medellin,",jaime
9306,ach01,rico,188,bolombolo,jaime
2789,ach01,rico,159,yolombo,carlos
2368,ach02,rico,127,bolombolo,luzma
3167,ach03,sony,164,bolombolo,jaime
5483,ach02,rico,155,"medellin,",luzma
1404,ach01,kalley,110,bello,jairo
1473,ach02,rico,141,bolombolo,rosa
9874,ach01,sony,111,yolombo,luzma
7786,ach01,sony,138,caucacia,jairo
1925,ach02,kalley,181,"medellin,",carlos
3472,ach01,rico,113,bolombolo,carlos
9577,ach03,rico,193,caucacia,luzma
5559,ach02,rico,154,bolombolo,rosa
1804,ach03,kalley,189,bolombolo,jaime
3848,ach02,sony,152,yolombo,carlos
8012,ach03,rico,109,caucacia,luzma
4535,ach01,kalley,188,bolombolo,jairo
4785,ach02,rico,157,"medellin,",carlos
2816,ach02,kalley,200,bolombolo,luzma
4599,ach01,sony,168,caucacia,jairo
3602,ach02,rico,147,caucacia,jairo
6,ach01,rico,122,caucacia,jairo
3784,ach01,kalley,125,caucacia,jairo
8958,ach01,sony,192,yolombo,jaime
6575,ach01,sony,200,bolombolo,jairo
9101,ach02,rico,142,bolombolo,jaime
777,ach02,kalley,142,"medellin,",jairo
6807,ach02,rico,142,"medellin,",rosa
2301,ach02,rico,140,"medellin,",luzma
1763,ach02,rico,160,yolombo,jaime
3999,ach01,rico,164,"medellin,",jairo
8171,ach03,kalley,200,yolombo,jairo
9801,ach03,sony,171,yolombo,luzma
6524,ach01,kalley,185,caucacia,luzma
3791,ach02,sony,102,bolombolo,jaime
274,ach01,sony,171,bolombolo,carlos
9139,ach03,sony,144,bello,jairo
9939,ach03,rico,164,bolombolo,carlos
3540,ach02,sony,127,yolombo,luzma
2728,ach02,sony,117,"medellin,",luzma
1551,ach02,rico,159,bello,carlos
7730,ach03,rico,123,bolombolo,rosa
5657,ach01,sony,117,bello,rosa
3899,ach02,kalley,189,yolombo,jairo
9486,ach03,rico,132,yolombo,rosa
29,ach03,kalley,143,yolombo,carlos
9533,ach02,rico,164,bolombolo,jaime
2290,ach02,rico,118,bolombolo,carlos
5824,ach02,rico,107,caucacia,luzma
1172,ach03,kalley,155,"medellin,",jaime
4599,ach03,sony,113,yolombo,rosa
5324,ach01,sony,163,caucacia,luzma
